Code_commune_Insee_2022,Libelle_commune_2022,Population_active_emploi_1999,Distance_mediane_domicile_travail_1999_km,Population_active_emploi_2019,Distance_mediane_domicile_travail_2019_km,Ecart_distance_mediane_km,Evolution_distance_mediane_pct,Categorie_densite
16035,Beaulieu-sur-Sonnette,72,17.05,88.6476914052225,10.8,-6.25,-36.65689149560117,Rural à habitat dispersé non périurbain
16036,Bécheresse,92,5.2,120.411040538477,21.1,15.900000000000002,305.76923076923083,Rural à habitat dispersé périurbain
16037,Bellon,60,6.6,60,8,1.4000000000000004,21.212121212121218,Rural à habitat dispersé non périurbain
16038,Benest,96,1.6,84.2868496372415,14.9,13.3,831.25,Rural à habitat dispersé non périurbain
16039,Bernac,184,4.5,240,4.5,0,0,Rural à habitat dispersé non périurbain
16040,Berneuil,108,7.7,125.311561769812,14.3,6.6000000000000005,85.71428571428571,Rural à habitat dispersé non périurbain
16041,Bessac,52,13.9,25.9345794392523,16.9,2.9999999999999982,21.582733812949627,Rural à habitat dispersé non périurbain
16042,Bessé,36,8.3,9.82142857142857,13.8,5.5,66.26506024096385,Rural à habitat dispersé non périurbain
16044,Bioussac,72,6.5,102.870813397129,6.5,0,0,Rural à habitat dispersé non périurbain
16045,Birac,88,5.1,203.333333333333,14.5,9.4,184.31372549019608,Rural à habitat dispersé périurbain
16046,Coteaux-du-Blanzacais,368,9.6,400.778600414748,16.8,7.200000000000001,75.00000000000001,Rural à habitat dispersé non périurbain
16047,Blanzaguet-Saint-Cybard,68,4.2,118.713548202672,14.4984512256119,10.298451225611899,245.20121965742612,Rural à habitat dispersé non périurbain
16048,Boisbreteau,56,9.1,55,1.6,-7.5,-82.41758241758242,Rural à habitat dispersé non périurbain
16049,Bonnes,100,1.5,155,6,4.5,300,Rural à habitat dispersé non périurbain
16050,Bonneuil,112,1.5,91.4574898785425,6,4.5,300,Rural à habitat dispersé non périurbain
16052,Bors (Canton de Tude-et-Lavalette),68,2.2,104.68085106383,3.71276595744681,1.5127659574468098,68.76208897485499,Rural à habitat dispersé non périurbain
16053,Bors (Canton de Charente-Sud),44,21.2,45,1.9,-19.3,-91.0377358490566,Rural à habitat dispersé non périurbain
16054,Le Bouchage,40,8.15,55.9593023255814,8.2,0.049999999999998934,0.6134969325153243,Rural à habitat dispersé non périurbain
16055,Bouëx,360,12,380.545870089555,14.4,2.4000000000000004,20.000000000000004,Rural à habitat dispersé périurbain
16056,Bourg-Charente,308,7.7,348.542012854735,9.3,1.6000000000000005,20.779220779220786,Rural à habitat dispersé périurbain
16057,Bouteville,152,2.4,175,13.8,11.4,475,Rural à habitat dispersé non périurbain
16058,Boutiers-Saint-Trojan,544,3.1,595.125225265152,4.9,1.8000000000000003,58.06451612903226,Rural à habitat dispersé périurbain
16059,Brettes,64,5.05,49.9943929941851,9.3,4.250000000000001,84.15841584158419,Rural à habitat dispersé non périurbain
16060,Bréville,200,12.1,217.884618019243,14.4,2.3000000000000007,19.008264462809922,Rural à habitat dispersé périurbain
16061,Brie,1416,12.05,2082.42520527191,13.9,1.8499999999999996,15.352697095435682,Rural à habitat dispersé périurbain
16062,Brie-sous-Barbezieux,28,22.2,64.7244094488189,17.2,-5,-22.52252252252252,Rural à habitat dispersé non périurbain
16063,Brie-sous-Chalais,64,6.5,49.3788819875777,18.4,11.899999999999999,183.07692307692304,Rural à habitat dispersé non périurbain
16064,Brigueuil,360,5.45,411.504398741373,9.6,4.1499999999999995,76.14678899082567,Rural à habitat dispersé non périurbain
16065,Brillac,180,2.4,185.621293959659,11.3,8.9,370.83333333333337,Rural à habitat dispersé non périurbain
16066,Brossac,176,1.5,175,9.3,7.800000000000001,520.0000000000001,Rural à habitat dispersé non périurbain
16067,Bunzac,120,17.7,190.828212345341,16.0196229626076,-1.6803770373924003,-9.493655578488138,Rural à habitat dispersé périurbain
16068,Cellefrouin,160,24.8,210,9.4,-15.4,-62.096774193548384,Rural à habitat dispersé non périurbain
16069,Cellettes,160,3.4,182.929778491674,11.4,8,235.29411764705884,Rural à habitat dispersé non périurbain
16070,Chabanais,700,4.8,395,11.2,6.3999999999999995,133.33333333333334,Bourgs ruraux non périurbains
16071,Chabrac,160,9.9,210,11.7,1.799999999999999,18.18181818181817,Rural à habitat dispersé non périurbain
16072,Chadurie,164,18.9,206.273682340532,18.9,0,0,Rural à habitat dispersé périurbain
16073,Chalais,624,1.6,505,1.6,0,0,Bourgs ruraux non périurbains
16074,Challignac,120,10.7,150,10.7,0,0,Rural à habitat dispersé non périurbain
16075,Champagne-Vigny,84,9.4,108.225806451613,17.9,8.499999999999998,90.42553191489358,Rural à habitat dispersé périurbain
16076,Champagne-Mouton,284,1,294.527986877919,8.6,7.6,760,Rural à habitat dispersé non périurbain
16077,Champmillon,196,14.8,277.100448729673,19.1,4.300000000000001,29.054054054054056,Rural à habitat dispersé périurbain
16078,Champniers,2096,10,2118.75954373785,10.2,0.1999999999999993,1.999999999999993,Rural à habitat dispersé périurbain
16079,Chantillac,92,7.2,127.690301539605,4.7,-2.5,-34.72222222222222,Rural à habitat dispersé non périurbain
16081,La Chapelle,44,25.4,60.2944058679048,12.2883217603714,-13.1116782396286,-51.620780470978744,Rural à habitat dispersé périurbain
16082,Boisné-La Tude,236,14.8,241.954480068584,18.6,3.8000000000000007,25.675675675675677,Rural à habitat dispersé périurbain
16083,Charmé,112,11.4,135,11.4,0,0,Rural à habitat dispersé non périurbain
16084,Charras,120,11.05,105.911675563621,18.9381728945344,7.888172894534399,71.38618004103529,Rural à habitat dispersé périurbain
16085,Chasseneuil-sur-Bonnieure,952,1.5,1097.1965362903,12.5,11,733.3333333333334,Rural à habitat dispersé non périurbain
16086,Chassenon,308,5.6,277.253725515442,7,1.4000000000000004,25.000000000000007,Rural à habitat dispersé non périurbain
16087,Chassiecq,52,2.3,54.2361111111111,19.2,16.9,734.7826086956521,Rural à habitat dispersé non périurbain
16088,Chassors,432,10.8,441.538617191944,13.3,2.5,23.148148148148145,Rural à habitat dispersé périurbain
16089,Châteaubernard,1396,3.7,1522.84117203364,3.7,0,0,Urbain
16090,Châteauneuf-sur-Charente,1200,1.4,1312.4990480904,11.6,10.2,728.5714285714286,Bourgs ruraux non périurbains
16091,Châtignac,52,16.1,74.5664739884393,11.9,-4.200000000000001,-26.086956521739136,Rural à habitat dispersé non périurbain
16093,Chazelles,600,11.2,643.8888157094,16.3,5.100000000000001,45.5357142857143,Rural à habitat dispersé périurbain
16095,Chenon,56,13.1,35.546875,29.9,16.799999999999997,128.2442748091603,Rural à habitat dispersé non périurbain
16096,Cherves-Châtelars,160,2.4,155.828533012117,4.5,2.1,87.5,Rural à habitat dispersé non périurbain
16097,Cherves-Richemont,936,7,912.817093615966,7,0,0,Rural à habitat dispersé périurbain
16098,La Chèvrerie,44,7.1,72.5735294117647,7.1,0,0,Rural à habitat dispersé non périurbain
16099,Chillac,44,1.4,70.3392142296102,15,13.6,971.4285714285714,Rural à habitat dispersé non périurbain
16100,Chirac,252,6.7,306.8,12.6,5.8999999999999995,88.05970149253731,Rural à habitat dispersé non périurbain
16101,Claix,372,10,504.248120300752,16.9,6.899999999999999,68.99999999999999,Rural à habitat dispersé périurbain
16102,Cognac,7130,1.9,7275.54832107642,1.9,0,0,Urbain
16103,Combiers,40,3.25,49.5967741935484,14.4,11.15,343.0769230769231,Rural à habitat dispersé non périurbain
16104,Condac,152,1.9,171.406535696915,1.9,0,0,Rural à habitat dispersé non périurbain
16105,Condéon,208,2.4,279.115795052433,8,5.6,233.33333333333334,Rural à habitat dispersé non périurbain
16106,Confolens,1044,1.6,802.087308089029,1.6,0,0,Bourgs ruraux non périurbains
16107,Coulgens,148,21.8,195,24.5,2.6999999999999993,12.385321100917428,Rural à habitat dispersé périurbain
16108,Coulonges,32,12.45,59.0977443609023,27.9,15.45,124.09638554216868,Rural à habitat dispersé périurbain
16109,Courbillac,220,11.2,294.025451225662,11.2,0,0,Rural à habitat dispersé non périurbain
16110,Courcôme,244,7.2,275.474603316983,7.2,0,0,Rural à habitat dispersé non périurbain
16111,Courgeac,60,2.5,54.6927374301676,5.6,3.0999999999999996,123.99999999999997,Rural à habitat dispersé non périurbain
16112,Courlac,24,11.9,10,30.75,18.85,158.40336134453784,Rural à habitat dispersé non périurbain
16113,La Couronne,2632,6.7,2755.95581369564,7.6,0.8999999999999995,13.432835820895514,Urbain
16114,Couture,48,14.1,60,36.7,22.6,160.2836879432624,Rural à habitat dispersé non périurbain
16116,Criteuil-la-Magdeleine,204,4.4,181.871306308167,10.5,6.1,138.63636363636363,Rural à habitat dispersé non périurbain
16117,Curac,52,8.1,55,17.8,9.700000000000001,119.7530864197531,Rural à habitat dispersé non périurbain
16118,Deviat,60,13.6,39.4285714285714,34.8,21.199999999999996,155.88235294117644,Rural à habitat dispersé non périurbain
16119,Dignac,536,16.9,525,16.9,0,0,Rural à habitat dispersé périurbain
16120,Dirac,612,11.3,585,11.3,0,0,Rural à habitat dispersé périurbain
16121,Douzat,164,18.2,195,15.1,-3.0999999999999996,-17.03296703296703,Rural à habitat dispersé périurbain
16122,Ébréon,56,1.5,44.0559440559441,6,4.5,300,Rural à habitat dispersé non périurbain
16123,Échallat,152,14.4,272.7950310559,21.1360248447204,6.736024844720399,46.777950310558325,Rural à habitat dispersé périurbain
16124,Écuras,204,6.3,180,6.85,0.5499999999999998,8.730158730158728,Rural à habitat dispersé non périurbain
16125,Édon,88,6.8,73.6007462686567,20.4,13.599999999999998,199.99999999999997,Rural à habitat dispersé non périurbain
16127,Empuré,24,1.3,47.979797979798,8,6.7,515.3846153846154,Rural à habitat dispersé non périurbain
16128,Épenède,60,13.4,32.8207493622472,13.4,0,0,Rural à habitat dispersé non périurbain
16130,Les Essards,68,5.5,101.639344262295,9.7,4.199999999999999,76.36363636363636,Rural à habitat dispersé non périurbain
16131,Esse,192,4.5,190,4.5,0,0,Rural à habitat dispersé non périurbain
16132,Étagnac,348,6,379.611027236596,10.7,4.699999999999999,78.33333333333333,Rural à habitat dispersé non périurbain
16133,Étriac,84,9.3,90,16.1,6.800000000000001,73.11827956989248,Rural à habitat dispersé non périurbain
16134,Exideuil-sur-Vienne,400,4.9,340.213670968128,10.1,5.199999999999999,106.12244897959181,Rural à habitat dispersé non périurbain
16135,Eymouthiers,120,4.7,135,4.7,0,0,Rural à habitat dispersé non périurbain
16136,La Faye,240,4.6,237.619626628307,4.6,0,0,Rural à habitat dispersé non périurbain
16137,Feuillade,128,2,122.369668535003,18.4350718980092,16.4350718980092,821.7535949004599,Rural à habitat dispersé périurbain
16138,Fléac,1248,6.6,1614.2281537824,6.6,0,0,Urbain
16139,Fleurac,80,3,85.4012626775746,24.8,21.8,726.6666666666666,Rural à habitat dispersé non périurbain
16140,Fontclaireau,120,10.2,181.246975710159,16.3,6.100000000000001,59.803921568627466,Rural à habitat dispersé non périurbain
16141,Fontenille,112,6.4,138.53849180863,23.9,17.5,273.4375,Rural à habitat dispersé non périurbain
16142,La Forêt-de-Tessé,60,13.4,78.0487804878049,8.13414634146341,-5.2658536585365905,-39.29741536221336,Rural à habitat dispersé non périurbain
16143,Fouquebrune,256,17.6,330.306786223734,17.6,0,0,Rural à habitat dispersé périurbain
16144,Fouqueure,128,19.2,148.392300624252,29.1,9.900000000000002,51.562500000000014,Rural à habitat dispersé non périurbain
16145,Foussignac,240,6.1,296.978129338597,11.3,5.200000000000001,85.24590163934428,Rural à habitat dispersé non périurbain
16146,Garat,616,9.5,748.81655560114,9.5,0,0,Rural à habitat dispersé périurbain
16147,Gardes-le-Pontaroux,116,6.9,91.7374517374517,10.4,3.5,50.724637681159415,Rural à habitat dispersé périurbain
16148,Genac-Bignac,316,12.1,420.460855013286,23.5191282519929,11.4191282519929,94.3729607602719,Rural à habitat dispersé périurbain
16150,Gensac-la-Pallue,744,7,624.438915073213,9.2,2.1999999999999993,31.42857142857142,Rural à habitat dispersé périurbain
16151,Genté,316,6.9,310,9.3,2.4000000000000004,34.78260869565218,Rural à habitat dispersé périurbain
16152,Gimeux,320,8.8,320.282905680067,8.8,0,0,Rural à habitat dispersé périurbain
16153,Mainxe-Gondeville,388,3.9,543.601102513379,16.1,12.200000000000001,312.8205128205128,Rural à habitat dispersé périurbain
16154,Gond-Pontouvre,2348,3.2,2195.36910953943,3.2,0,0,Urbain
16155,Les Gours,60,10,35.3211009174312,5.6,-4.4,-44.00000000000001,Rural à habitat dispersé non périurbain
16157,Le Grand-Madieu,52,0.8,67.5,6.4,5.6000000000000005,700,Rural à habitat dispersé non périurbain
16158,Grassac,92,10,150,16.8,6.800000000000001,68.00000000000001,Rural à habitat dispersé périurbain
16160,Guimps,203,5.5,238.515463917526,8.5,3,54.54545454545455,Rural à habitat dispersé non périurbain
16161,Guizengeard,56,4.8,55.6748466257669,17,12.2,254.16666666666669,Rural à habitat dispersé non périurbain
16162,Gurat,68,7,64.6448087431694,6.4,-0.5999999999999996,-8.571428571428566,Rural à habitat dispersé non périurbain
16163,Hiersac,452,13.2,397.971602740745,14.3,1.1000000000000014,8.333333333333345,Bourgs ruraux périurbains
16164,Hiesse,100,8.9,60,8.9,0,0,Rural à habitat dispersé non périurbain
16165,Houlette,196,12,131.063788026913,13.1,1.0999999999999996,9.166666666666664,Rural à habitat dispersé périurbain
16166,L'Isle-d'Espagnac,1816,4.2,2049.3044730383,4.2,0,0,Urbain
16167,Jarnac,1644,4.7,1556.3085033167,9.6,4.8999999999999995,104.25531914893615,Bourgs ruraux périurbains
16168,Jauldes,260,18.1,365.402813703681,22.3,4.199999999999999,23.20441988950276,Rural à habitat dispersé périurbain
16169,Javrezac,260,3.9,205.061026236346,3.9,0,0,Rural à habitat dispersé périurbain
16170,Juignac,164,5.9,141.357003051062,5.9,0,0,Rural à habitat dispersé non périurbain
16171,Juillac-le-Coq,272,8.3,299.539877300613,9.1,0.7999999999999989,9.638554216867455,Rural à habitat dispersé périurbain
16173,Juillé,56,0.9,68.4782608695652,8.1,7.199999999999999,799.9999999999999,Rural à habitat dispersé non périurbain
16174,Julienne,164,10.4,252.947891877444,10.4,0,0,Rural à habitat dispersé périurbain
16175,Val des Vignes,436,10.3,498.093559270944,10.4640338906416,0.16403389064159946,1.5925620450640723,Rural à habitat dispersé non périurbain
16176,Lachaise,120,7.8,152.39276398421,10.1,2.3,29.487179487179485,Rural à habitat dispersé non périurbain
16177,Ladiville,44,4.6,54.0833333333333,11.3,6.700000000000001,145.65217391304353,Rural à habitat dispersé non périurbain
16178,Lagarde-sur-le-Né,60,7.7,79.572192513369,9.6,1.8999999999999995,24.675324675324667,Rural à habitat dispersé non périurbain
16180,Laprade,72,8.2,100,1.9,-6.299999999999999,-76.82926829268293,Rural à habitat dispersé non périurbain
16181,Lessac,200,6.6,194.409747103522,6.6,0,0,Rural à habitat dispersé non périurbain
16182,Lesterps,176,9.3,127.533783783784,9.3,0,0,Rural à habitat dispersé non périurbain
16183,Lésignac-Durand,44,2.3,41.1560693641619,4.1,1.7999999999999998,78.26086956521739,Rural à habitat dispersé non périurbain
16184,Lichères,28,9.2,40,8.85,-0.34999999999999964,-3.804347826086953,Rural à habitat dispersé non périurbain
16185,Ligné,44,0.8,65.0003012234442,10.3,9.5,1187.5,Rural à habitat dispersé non périurbain
16186,Lignières-Ambleville,328,2.2,340,2.2,0,0,Rural à habitat dispersé non périurbain
16187,Linars,904,7.4,707.907363132554,7.4,0,0,Urbain
16188,Le Lindois,92,9.3,98.554687653122,12.6,3.299999999999999,35.48387096774192,Rural à habitat dispersé non périurbain
16189,Londigny,68,10.5,50.4212257748168,10.1527354648901,-0.3472645351099004,-3.3072812867609565,Rural à habitat dispersé non périurbain
16190,Longré,72,1.1,54.7058823529412,14.8,13.700000000000001,1245.4545454545453,Rural à habitat dispersé non périurbain
16191,Lonnes,68,8.4,65,8.9,0.5,5.9523809523809526,Rural à habitat dispersé non périurbain
16192,Terres-de-Haute-Charente,1496,3.7,1406.76631526589,10.3,6.6000000000000005,178.37837837837836,Rural à habitat dispersé non périurbain
16193,Louzac-Saint-André,404,10.3,405.548972484714,10.3,0,0,Rural à habitat dispersé périurbain
16194,Lupsault,48,1.3,25.4901960784314,20.6,19.3,1484.6153846153845,Rural à habitat dispersé non périurbain
16195,Lussac,68,5.4,131.89241671709,11.8,6.4,118.5185185185185,Rural à habitat dispersé non périurbain
16196,Luxé,256,14.6,204.199756064821,6.9,-7.699999999999999,-52.73972602739725,Rural à habitat dispersé non périurbain
16197,La Magdeleine,32,9.55,43.421052631579,13.1,3.549999999999999,37.172774869109936,Rural à habitat dispersé non périurbain
16198,Magnac-Lavalette-Villars,116,17,177.3645071268,15.7,-1.3000000000000007,-7.647058823529415,Rural à habitat dispersé périurbain
16199,Magnac-sur-Touvre,1104,7.8,1368.58820382249,9.6,1.7999999999999998,23.076923076923073,Urbain
16200,Maine-de-Boixe,184,20.8,183.656777230037,15.6,-5.200000000000001,-25.000000000000004,Rural à habitat dispersé périurbain
16203,Mainzac,20,1.2,36.5909090909091,28,26.8,2233.3333333333335,Rural à habitat dispersé non périurbain
16204,Bellevigne,544,6.8,551.801872074882,11.5,4.7,69.11764705882354,Rural à habitat dispersé non périurbain
16205,Manot,200,7.55,186.813970788019,8.9,1.3500000000000005,17.880794701986762,Rural à habitat dispersé non périurbain
16206,Mansle,476,0.9,494.971828795255,15,14.1,1566.6666666666665,Bourgs ruraux non périurbains
16207,Marcillac-Lanville,168,11.7,175.89130171554,11.7,0,0,Rural à habitat dispersé non périurbain
16208,Mareuil,132,8.6,191.492581549123,21.4,12.799999999999999,148.8372093023256,Rural à habitat dispersé non périurbain
16209,Marillac-le-Franc,244,3.8,335.146414769657,19.4,15.599999999999998,410.52631578947364,Rural à habitat dispersé périurbain
16210,Marsac,292,16.8,335.902873366418,16.8,0,0,Rural à habitat dispersé périurbain
16211,Marthon,184,7,190,21.1,14.100000000000001,201.42857142857147,Rural à habitat dispersé périurbain
16212,Massignac,120,1.6,130.234180826199,1.6,0,0,Rural à habitat dispersé non périurbain
16213,Mazerolles,104,11.05,104.806491138295,9.5,-1.5500000000000007,-14.027149321266972,Rural à habitat dispersé non périurbain
16215,Médillac,60,7.9,44.1455696202532,7.9,0,0,Rural à habitat dispersé non périurbain
16216,Mérignac,256,8.8,316.347408970901,17.3,8.5,96.59090909090908,Rural à habitat dispersé non périurbain
16217,Merpins,384,4.4,565.513636363636,4.4,0,0,Rural à habitat dispersé périurbain
